"ID"	"name"
"GO:0009253"	"peptidoglycan catabolic process"
"GO:0006072"	"glycerol-3-phosphate metabolic process"
"GO:0003016"	"respiratory system process"
"GO:0043576"	"regulation of respiratory gaseous exchange"
"GO:0004631"	"phosphomevalonate kinase activity"
"GO:0006271"	"DNA strand elongation involved in DNA replication"
"GO:0006426"	"glycyl-tRNA aminoacylation"
"GO:0004820"	"glycine-tRNA ligase activity"
"GO:0010339"	"external side of cell wall"
"GO:0004671"	"protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity"
"GO:0050707"	"regulation of cytokine secretion"
"GO:0051596"	"methylglyoxal catabolic process"
"GO:0032104"	"regulation of response to extracellular stimulus"
"GO:0004303"	"estradiol 17-beta-dehydrogenase activity"
"GO:0031152"	"aggregation involved in sorocarp development"
"GO:0042732"	"D-xylose metabolic process"
"GO:0030587"	"sorocarp development"
"GO:0050686"	"negative regulation of mRNA processing"
"GO:0019571"	"D-arabinose catabolic process"
"GO:0033119"	"negative regulation of RNA splicing"
"GO:0070542"	"response to fatty acid"
"GO:0043434"	"response to peptide hormone"
"GO:0004421"	"hydroxymethylglutaryl-CoA synthase activity"
"GO:0004799"	"thymidylate synthase activity"
"GO:0047419"	"N-acetylgalactosamine-6-phosphate deacetylase activity"
"GO:0008448"	"N-acetylglucosamine-6-phosphate deacetylase activity"
"GO:0030320"	"cellular monovalent inorganic anion homeostasis"
"GO:1901684"	"arsenate ion transmembrane transport"
"GO:0015630"	"microtubule cytoskeleton"
"GO:0034762"	"regulation of transmembrane transport"
"GO:0006545"	"glycine biosynthetic process"
"GO:0000731"	"DNA synthesis involved in DNA repair"
"GO:0071107"	"response to parathyroid hormone"
"GO:0031526"	"brush border membrane"
"GO:0005903"	"brush border"
"GO:0072733"	"response to staurosporine"
"GO:0030165"	"PDZ domain binding"
"GO:0001655"	"urogenital system development"
"GO:0050308"	"sugar-phosphatase activity"
"GO:0015081"	"sodium ion transmembrane transporter activity"
"GO:1901128"	"gentamycin metabolic process"
"GO:0055083"	"monovalent inorganic anion homeostasis"
"GO:0097187"	"dentinogenesis"
"GO:0045838"	"positive regulation of membrane potential"
"GO:0071374"	"cellular response to parathyroid hormone stimulus"
"GO:0016323"	"basolateral plasma membrane"
"GO:0042475"	"odontogenesis of dentin-containing tooth"
"GO:0030647"	"aminoglycoside antibiotic metabolic process"
"GO:0060416"	"response to growth hormone"
"GO:0016793"	"triphosphoric monoester hydrolase activity"
"GO:0044341"	"sodium-dependent phosphate transport"
"GO:0098589"	"membrane region"
"GO:1903795"	"regulation of inorganic anion transmembrane transport"
"GO:0072734"	"cellular response to staurosporine"
"GO:1903797"	"positive regulation of inorganic anion transmembrane transport"
"GO:0031420"	"alkali metal ion binding"
"GO:0016446"	"somatic hypermutation of immunoglobulin genes"
"GO:0060339"	"negative regulation of type I interferon-mediated signaling pathway"
"GO:1902776"	"6-sulfoquinovose(1-) metabolic process"
"GO:0061720"	"6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde"
"GO:0009615"	"response to virus"
"GO:0009204"	"deoxyribonucleoside triphosphate catabolic process"
"GO:0002683"	"negative regulation of immune system process"
"GO:2000107"	"negative regulation of leukocyte apoptotic process"
"GO:0070227"	"lymphocyte apoptotic process"
"GO:0030217"	"T cell differentiation"
"GO:0002821"	"positive regulation of adaptive immune response"
"GO:0002709"	"regulation of T cell mediated immunity"
"GO:0045739"	"positive regulation of DNA repair"
"GO:0002684"	"positive regulation of immune system process"
"GO:1902107"	"positive regulation of leukocyte differentiation"
"GO:0043066"	"negative regulation of apoptotic process"
"GO:0005789"	"endoplasmic reticulum membrane"
"GO:1904680"	"peptide transmembrane transporter activity"
"GO:0051205"	"protein insertion into membrane"
"GO:0015662"	"ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism"
"GO:0042175"	"nuclear outer membrane-endoplasmic reticulum membrane network"
"GO:0016529"	"sarcoplasmic reticulum"
"GO:0071421"	"manganese ion transmembrane transport"
"GO:0002819"	"regulation of adaptive immune response"
"GO:0002263"	"cell activation involved in immune response"
"GO:0072526"	"pyridine-containing compound catabolic process"
"GO:1990637"	"response to prolactin"
"GO:0009712"	"catechol-containing compound metabolic process"
"GO:0051591"	"response to cAMP"
"GO:0048511"	"rhythmic process"
"GO:0005923"	"bicellular tight junction"
"GO:0030136"	"clathrin-coated vesicle"
"GO:0030140"	"trans-Golgi network transport vesicle"
"GO:0030133"	"transport vesicle"
"GO:0006959"	"humoral immune response"
"GO:0007623"	"circadian rhythm"
"GO:0005295"	"neutral amino acid:sodium symporter activity"
"GO:0005310"	"dicarboxylic acid transmembrane transporter activity"
"GO:0006825"	"copper ion transport"
"GO:0043296"	"apical junction complex"
"GO:0015826"	"threonine transport"
"GO:0006161"	"deoxyguanosine catabolic process"
"GO:0046637"	"regulation of alpha-beta T cell differentiation"
"GO:0046085"	"adenosine metabolic process"
"GO:0030426"	"growth cone"
"GO:0019867"	"outer membrane"
"GO:1905392"	"plant organ morphogenesis"
"GO:0006148"	"inosine catabolic process"
"GO:1903228"	"xanthosine catabolic process"
"GO:0070970"	"interleukin-2 secretion"
"GO:0007005"	"mitochondrion organization"
"GO:0070233"	"negative regulation of T cell apoptotic process"
"GO:0031983"	"vesicle lumen"
"GO:0002699"	"positive regulation of immune effector process"
"GO:0045577"	"regulation of B cell differentiation"
"GO:0070663"	"regulation of leukocyte proliferation"
"GO:0046651"	"lymphocyte proliferation"
"GO:0001913"	"T cell mediated cytotoxicity"
"GO:0043682"	"copper-transporting ATPase activity"
"GO:0005375"	"copper ion transmembrane transporter activity"
"GO:0071287"	"cellular response to manganese ion"
"GO:0060548"	"negative regulation of cell death"
"GO:0002703"	"regulation of leukocyte mediated immunity"
"GO:0034214"	"protein hexamerization"
"GO:0045580"	"regulation of T cell differentiation"
"GO:0001125"	"transcription termination from bacterial-type RNA polymerase promoter"
"GO:0001121"	"bacterial transcription"
"GO:0004415"	"hyalurononglucosaminidase activity"
"GO:0045227"	"capsule polysaccharide biosynthetic process"
"GO:0098003"	"viral tail assembly"
"GO:0098015"	"virus tail"
"GO:0004549"	"tRNA-specific ribonuclease activity"
"GO:0006306"	"DNA methylation"
"GO:0032048"	"cardiolipin metabolic process"
"GO:0032049"	"cardiolipin biosynthetic process"
"GO:0071577"	"zinc ion transmembrane transport"
"GO:0005385"	"zinc ion transmembrane transporter activity"
"GO:0098659"	"inorganic cation import across plasma membrane"
"GO:0003918"	"DNA topoisomerase type II (ATP-hydrolyzing) activity"
"GO:0061505"	"DNA topoisomerase II activity"
"GO:0016410"	"N-acyltransferase activity"
"GO:0008932"	"lytic endotransglycosylase activity"
"GO:0047627"	"adenylylsulfatase activity"
"GO:0034357"	"photosynthetic membrane"
"GO:0065002"	"intracellular protein transmembrane transport"
"GO:0098813"	"nuclear chromosome segregation"
"GO:0000070"	"mitotic sister chromatid segregation"
"GO:0031414"	"N-terminal protein acetyltransferase complex"
"GO:0000280"	"nuclear division"
"GO:0018394"	"peptidyl-lysine acetylation"
"GO:0031415"	"NatA complex"
"GO:1902493"	"acetyltransferase complex"
"GO:0006473"	"protein acetylation"
"GO:0070525"	"tRNA threonylcarbamoyladenosine metabolic process"
"GO:0002949"	"tRNA threonylcarbamoyladenosine modification"
"GO:0043531"	"ADP binding"
"GO:0009098"	"leucine biosynthetic process"
"GO:0009097"	"isoleucine biosynthetic process"
"GO:0052654"	"L-leucine transaminase activity"
"GO:0009182"	"purine deoxyribonucleoside diphosphate metabolic process"
"GO:0018272"	"protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine"
"GO:0016143"	"S-glycoside metabolic process"
"GO:0004084"	"branched-chain-amino-acid transaminase activity"
"GO:0010326"	"methionine-oxo-acid transaminase activity"
"GO:0015149"	"hexose transmembrane transporter activity"
"GO:0004364"	"glutathione transferase activity"
"GO:0009651"	"response to salt stress"
"GO:1904659"	"glucose transmembrane transport"
"GO:0098708"	"glucose import across plasma membrane"
"GO:0097056"	"selenocysteinyl-tRNA(Sec) biosynthetic process"
"GO:0000935"	"division septum"
"GO:0051258"	"protein polymerization"
"GO:0000917"	"division septum assembly"
"GO:0016259"	"selenocysteine metabolic process"
"GO:0016421"	"CoA carboxylase activity"
"GO:2001295"	"malonyl-CoA biosynthetic process"
"GO:2001293"	"malonyl-CoA metabolic process"
"GO:0016885"	"ligase activity, forming carbon-carbon bonds"
"GO:0003989"	"acetyl-CoA carboxylase activity"
"GO:0009317"	"acetyl-CoA carboxylase complex"
"GO:0036506"	"maintenance of unfolded protein"
"GO:0042026"	"protein refolding"
"GO:0009289"	"pilus"
"GO:0052666"	"tRNA (cytosine-2'-O-)-methyltransferase activity"
"GO:0016427"	"tRNA (cytosine) methyltransferase activity"
"GO:0006635"	"fatty acid beta-oxidation"
"GO:0003988"	"acetyl-CoA C-acyltransferase activity"
"GO:0045717"	"negative regulation of fatty acid biosynthetic process"
"GO:0006168"	"adenine salvage"
"GO:0043096"	"purine nucleobase salvage"
"GO:0104004"	"cellular response to environmental stimulus"
"GO:0071482"	"cellular response to light stimulus"
"GO:0004658"	"propionyl-CoA carboxylase activity"
"GO:0050897"	"cobalt ion binding"
"GO:0004075"	"biotin carboxylase activity"
"GO:0009081"	"branched-chain amino acid metabolic process"
"GO:0006552"	"leucine catabolic process"
"GO:0009247"	"glycolipid biosynthetic process"
"GO:0016638"	"oxidoreductase activity, acting on the CH-NH2 group of donors"
"GO:0070129"	"regulation of mitochondrial translation"
"GO:0034335"	"DNA supercoiling activity"
"GO:0008879"	"glucose-1-phosphate thymidylyltransferase activity"
"GO:0102131"	"3-oxo-glutaryl-[acp] methyl ester reductase activity"
"GO:0004316"	"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity"
"GO:0015343"	"siderophore transmembrane transporter activity"
"GO:0047482"	"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase activity"
"GO:0051051"	"negative regulation of transport"
"GO:0050926"	"regulation of positive chemotaxis"
"GO:0004314"	"[acyl-carrier-protein] S-malonyltransferase activity"
"GO:0016420"	"malonyltransferase activity"
"GO:0016419"	"S-malonyltransferase activity"
"GO:0016417"	"S-acyltransferase activity"
"GO:0018580"	"nitronate monooxygenase activity"
"GO:0072341"	"modified amino acid binding"
"GO:0044620"	"ACP phosphopantetheine attachment site binding"
"GO:0009312"	"oligosaccharide biosynthetic process"
"GO:0032262"	"pyrimidine nucleotide salvage"
"GO:0051192"	"prosthetic group binding"
"GO:0031177"	"phosphopantetheine binding"
"GO:0000036"	"acyl carrier activity"
"GO:0000035"	"acyl binding"
"GO:0033818"	"beta-ketoacyl-acyl-carrier-protein synthase III activity"
"GO:0004315"	"3-oxoacyl-[acyl-carrier-protein] synthase activity"
"GO:0003909"	"DNA ligase activity"
"GO:0016886"	"ligase activity, forming phosphoric ester bonds"
"GO:0003911"	"DNA ligase (NAD+) activity"
"GO:0006266"	"DNA ligation"
"GO:0010921"	"regulation of phosphatase activity"
"GO:0006636"	"unsaturated fatty acid biosynthetic process"
"GO:0004300"	"enoyl-CoA hydratase activity"
"GO:0034017"	"trans-2-decenoyl-acyl-carrier-protein isomerase activity"
"GO:0051084"	"'de novo' posttranslational protein folding"
"GO:0006458"	"'de novo' protein folding"
"GO:0051085"	"chaperone cofactor-dependent protein refolding"
"GO:0061077"	"chaperone-mediated protein folding"
"GO:0098630"	"aggregation of unicellular organisms"
"GO:0098743"	"cell aggregation"
"GO:0000774"	"adenyl-nucleotide exchange factor activity"
"GO:0051087"	"chaperone binding"
"GO:0036456"	"L-methionine-(S)-S-oxide reductase activity"
"GO:0050567"	"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity"
"GO:0070681"	"glutaminyl-tRNAGln biosynthesis via transamidation"
"GO:0030956"	"glutamyl-tRNA(Gln) amidotransferase complex"
"GO:0030682"	"evasion or tolerance of host defense response"
"GO:0020012"	"evasion or tolerance of host immune response"
"GO:0010204"	"defense response signaling pathway, resistance gene-independent"
"GO:0042743"	"hydrogen peroxide metabolic process"
"GO:0006523"	"alanine biosynthetic process"
"GO:0042852"	"L-alanine biosynthetic process"
"GO:0047635"	"alanine-oxo-acid transaminase activity"
"GO:0030632"	"D-alanine biosynthetic process"
"GO:0006522"	"alanine metabolic process"
"GO:0020037"	"heme binding"
"GO:0046906"	"tetrapyrrole binding"
"GO:0009379"	"Holliday junction helicase complex"
"GO:0035460"	"L-ascorbate 6-phosphate lactonase activity"
"GO:0015418"	"quaternary-ammonium-compound-transporting ATPase activity"
"GO:0038023"	"signaling receptor activity"
"GO:0015685"	"ferric-enterobactin transport"
"GO:0015891"	"siderophore transport"
"GO:0042930"	"enterobactin transport"
"GO:0006826"	"iron ion transport"
"GO:0033212"	"iron assimilation"
"GO:0015620"	"ferric-enterobactin transmembrane transporter activity"
"GO:1901678"	"iron coordination entity transport"
"GO:0006879"	"cellular iron ion homeostasis"
"GO:0015603"	"iron chelate transmembrane transporter activity"
"GO:0015886"	"heme transport"
"GO:0007416"	"synapse assembly"
"GO:0099240"	"intrinsic component of synaptic membrane"
"GO:0099572"	"postsynaptic specialization"
"GO:0098936"	"intrinsic component of postsynaptic membrane"
"GO:0045211"	"postsynaptic membrane"
"GO:0097060"	"synaptic membrane"
"GO:0007187"	"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"
"GO:0099060"	"integral component of postsynaptic specialization membrane"
"GO:0099055"	"integral component of postsynaptic membrane"
"GO:0046729"	"viral procapsid"
"GO:0008784"	"alanine racemase activity"
"GO:0046436"	"D-alanine metabolic process"
"GO:0009079"	"pyruvate family amino acid biosynthetic process"
"GO:0046145"	"D-alanine family amino acid biosynthetic process"
"GO:0016855"	"racemase and epimerase activity, acting on amino acids and derivatives"
"GO:0071300"	"cellular response to retinoic acid"
"GO:0048407"	"platelet-derived growth factor binding"
"GO:0002063"	"chondrocyte development"
"GO:0007179"	"transforming growth factor beta receptor signaling pathway"
"GO:0071867"	"response to monoamine"
"GO:0071873"	"response to norepinephrine"
"GO:0043589"	"skin morphogenesis"
"GO:0043588"	"skin development"
"GO:0005583"	"fibrillar collagen trimer"
"GO:0005584"	"collagen type I trimer"
"GO:0072358"	"cardiovascular system development"
"GO:0007167"	"enzyme linked receptor protein signaling pathway"
"GO:0071869"	"response to catecholamine"
"GO:0071229"	"cellular response to acid chemical"
"GO:0005201"	"extracellular matrix structural constituent"
"GO:0002062"	"chondrocyte differentiation"
"GO:0050954"	"sensory perception of mechanical stimulus"
"GO:0071559"	"response to transforming growth factor beta"
"GO:0015462"	"ATPase-coupled protein transmembrane transporter activity"
"GO:0015440"	"peptide-transporting ATPase activity"
"GO:0051119"	"sugar transmembrane transporter activity"
"GO:0004122"	"cystathionine beta-synthase activity"
"GO:0034628"	"'de novo' NAD biosynthetic process from aspartate"
"GO:0008865"	"fructokinase activity"
"GO:0033925"	"mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity"
"GO:0008479"	"queuine tRNA-ribosyltransferase activity"
"GO:0102500"	"beta-maltose 4-alpha-glucanotransferase activity"
"GO:0005977"	"glycogen metabolic process"
"GO:0003755"	"peptidyl-prolyl cis-trans isomerase activity"
"GO:0048466"	"androecium development"
"GO:0042393"	"histone binding"
"GO:0010082"	"regulation of root meristem growth"
"GO:0048443"	"stamen development"
"GO:0016571"	"histone methylation"
"GO:0010305"	"leaf vascular tissue pattern formation"
"GO:0048444"	"floral organ morphogenesis"
"GO:0010075"	"regulation of meristem growth"
"GO:0006434"	"seryl-tRNA aminoacylation"
"GO:0052718"	"tRNA-specific adenosine-34 deaminase complex"
"GO:0031674"	"I band"
"GO:0007517"	"muscle organ development"
